id,name,gender,age,eye_color,hair_color,films,species,url
05d8d01b-0c2f-450e-9c55-aa0daa34838e,Motro,Male,Unspecified/Adult,Dark brown,None,['https://ghibliapi.herokuapp.com/films/2baf70d1-42bb-4437-b551-e5fed5a87abe'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/05d8d01b-0c2f-450e-9c55-aa0daa34838e
b22a684f-1819-40c8-94a6-d40c3b5e18eb,Okami,Female,50,Dark brown,Orange,['https://ghibliapi.herokuapp.com/films/2baf70d1-42bb-4437-b551-e5fed5a87abe'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/b22a684f-1819-40c8-94a6-d40c3b5e18eb
ba924631-068e-4436-b6de-f3283fa848f0,Ashitaka,Male,late teens,Brown,Brown,['https://ghibliapi.herokuapp.com/films/0440483e-ca0e-4120-8c50-4c8cd9b965d6'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/ba924631-068e-4436-b6de-f3283fa848f0
ebe40383-aad2-4208-90ab-698f00c581ab,San,Female,17,Brown,Brown,['https://ghibliapi.herokuapp.com/films/0440483e-ca0e-4120-8c50-4c8cd9b965d6'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/ebe40383-aad2-4208-90ab-698f00c581ab
34277bec-7401-43fa-a00a-5aee64b45b08,Eboshi,Female,Unspecified/Adult,Hazel,Black,['https://ghibliapi.herokuapp.com/films/0440483e-ca0e-4120-8c50-4c8cd9b965d6'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/34277bec-7401-43fa-a00a-5aee64b45b08
91939012-90b9-46e5-a649-96b898073c82,Jigo,Male,Middle age,Black,Brown,['https://ghibliapi.herokuapp.com/films/0440483e-ca0e-4120-8c50-4c8cd9b965d6'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/91939012-90b9-46e5-a649-96b898073c82
20e3bd33-b35d-41e6-83a4-57ca7f028d38,Kohroku,Male,Adult,Black,Brown,['https://ghibliapi.herokuapp.com/films/0440483e-ca0e-4120-8c50-4c8cd9b965d6'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/20e3bd33-b35d-41e6-83a4-57ca7f028d38
8bccdc78-545b-49f4-a4c8-756163a38c91,Gonza,Male,Adult,Grey,"Bald, but beard is Brown",['https://ghibliapi.herokuapp.com/films/0440483e-ca0e-4120-8c50-4c8cd9b965d6'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/8bccdc78-545b-49f4-a4c8-756163a38c91
116bfe1b-3ba8-4fa0-8f72-88537a493cb9,Hii-sama,Female,Over 50,Brown,White,['https://ghibliapi.herokuapp.com/films/0440483e-ca0e-4120-8c50-4c8cd9b965d6'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/116bfe1b-3ba8-4fa0-8f72-88537a493cb9
030555b3-4c92-4fce-93fb-e70c3ae3df8b,Yakul,Unknown,Male,Grey,Brown,['https://ghibliapi.herokuapp.com/films/0440483e-ca0e-4120-8c50-4c8cd9b965d6'],https://ghibliapi.herokuapp.com/species/6bc92fdd-b0f4-4286-ad71-1f99fb4a0d1e,https://ghibliapi.herokuapp.com/people/030555b3-4c92-4fce-93fb-e70c3ae3df8b
ca568e87-4ce2-4afa-a6c5-51f4ae80a60b,Shishigami,400,Male,Red,Light Orange,['https://ghibliapi.herokuapp.com/films/0440483e-ca0e-4120-8c50-4c8cd9b965d6'],https://ghibliapi.herokuapp.com/species/6bc92fdd-b0f4-4286-ad71-1f99fb4a0d1e,https://ghibliapi.herokuapp.com/people/ca568e87-4ce2-4afa-a6c5-51f4ae80a60b
e9356bb5-4d4a-4c93-aadc-c83e514bffe3,Moro,Female,300,Brown,White,['https://ghibliapi.herokuapp.com/films/0440483e-ca0e-4120-8c50-4c8cd9b965d6'],https://ghibliapi.herokuapp.com/species/f25fa661-3073-414d-968a-ab062e3065f7,https://ghibliapi.herokuapp.com/people/e9356bb5-4d4a-4c93-aadc-c83e514bffe3
7151abc6-1a9e-4e6a-9711-ddb50ea572ec,Jiji,Male,NA,Black,Black,['https://ghibliapi.herokuapp.com/films/ea660b10-85c4-4ae3-8a5f-41cea3648e3e'],https://ghibliapi.herokuapp.com/species/603428ba-8a86-4b0b-a9f1-65df6abef3d3,https://ghibliapi.herokuapp.com/people/7151abc6-1a9e-4e6a-9711-ddb50ea572ec
986faac6-67e3-4fb8-a9ee-bad077c2e7fe,Satsuki Kusakabe,Female,11,Dark Brown/Black,Dark Brown,['https://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/986faac6-67e3-4fb8-a9ee-bad077c2e7fe
d5df3c04-f355-4038-833c-83bd3502b6b9,Mei Kusakabe,Female,4,Brown,Light Brown,['https://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/d5df3c04-f355-4038-833c-83bd3502b6b9
3031caa8-eb1a-41c6-ab93-dd091b541e11,Tatsuo Kusakabe,Male,37,Brown,Dark Brown,['https://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/3031caa8-eb1a-41c6-ab93-dd091b541e11
87b68b97-3774-495b-bf80-495a5f3e672d,Yasuko Kusakabe,Female,Adult,Brown,Dark Brown,['https://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/87b68b97-3774-495b-bf80-495a5f3e672d
08ffbce4-7f94-476a-95bc-76d3c3969c19,Granny,Female,Elder,Black,Grey,['https://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/08ffbce4-7f94-476a-95bc-76d3c3969c19
0f8ef701-b4c7-4f15-bd15-368c7fe38d0a,Kanta Ogaki,Male,11,Brown,Brown,['https://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/0f8ef701-b4c7-4f15-bd15-368c7fe38d0a
d39deecb-2bd0-4770-8b45-485f26e1381f,Totoro,NA,,Grey,Grey,['https://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49'],https://ghibliapi.herokuapp.com/species/74b7f547-1577-4430-806c-c358c8b6bcf5,https://ghibliapi.herokuapp.com/people/d39deecb-2bd0-4770-8b45-485f26e1381f
591524bc-04fe-4e60-8d61-2425e42ffb2a,Chu Totoro,NA,,Black,Blue,['https://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49'],https://ghibliapi.herokuapp.com/species/74b7f547-1577-4430-806c-c358c8b6bcf5,https://ghibliapi.herokuapp.com/people/d39deecb-2bd0-4770-8b45-485f26e1381f
c491755a-407d-4d6e-b58a-240ec78b5061,Chibi Totoro,NA,,Black,White,['https://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49'],https://ghibliapi.herokuapp.com/species/74b7f547-1577-4430-806c-c358c8b6bcf5,https://ghibliapi.herokuapp.com/people/d39deecb-2bd0-4770-8b45-485f26e1381f
f467e18e-3694-409f-bdb3-be891ade1106,Catbus,Male,NA,Yellow,Brown,['https://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49'],https://ghibliapi.herokuapp.com/species/603428ba-8a86-4b0b-a9f1-65df6abef3d3,https://ghibliapi.herokuapp.com/people/f467e18e-3694-409f-bdb3-be891ade1106
89026b3a-abc4-4053-ab1a-c6d2eea68faa,Niya,Male,NA,White,Beige,['https://ghibliapi.herokuapp.com/films/2de9426b-914a-4a06-a3a0-5e6d9d3886f6'],https://ghibliapi.herokuapp.com/species/603428ba-8a86-4b0b-a9f1-65df6abef3d3,https://ghibliapi.herokuapp.com/people/89026b3a-abc4-4053-ab1a-c6d2eea68faa
6b3facea-ea33-47b1-96ce-3fc737b119b8,Renaldo Moon aka Moon aka Muta,Male,NA,White,Beige,"['https://ghibliapi.herokuapp.com/films/90b72513-afd4-4570-84de-a56c312fdf81', 'https://ghibliapi.herokuapp.com/films/ff24da26-a969-4f0e-ba1e-a122ead6c6e3']",https://ghibliapi.herokuapp.com/species/603428ba-8a86-4b0b-a9f1-65df6abef3d3,https://ghibliapi.herokuapp.com/people/6b3facea-ea33-47b1-96ce-3fc737b119b8
3042818d-a8bb-4cba-8180-c19249822d57,Cat King,Male,87,Emerald,Grey,['https://ghibliapi.herokuapp.com/films/90b72513-afd4-4570-84de-a56c312fdf81'],https://ghibliapi.herokuapp.com/species/603428ba-8a86-4b0b-a9f1-65df6abef3d3,https://ghibliapi.herokuapp.com/people/3042818d-a8bb-4cba-8180-c19249822d57
58d1973f-f247-47d7-9358-e56cb0d2b5a6,Yuki,Female,NA,Blue,White,['https://ghibliapi.herokuapp.com/films/90b72513-afd4-4570-84de-a56c312fdf81'],https://ghibliapi.herokuapp.com/species/603428ba-8a86-4b0b-a9f1-65df6abef3d3,https://ghibliapi.herokuapp.com/people/58d1973f-f247-47d7-9358-e56cb0d2b5a6
a3d8e70f-46a0-4e5a-b850-db01620d6b92,Haru,Female,13,Brown,Brown,['https://ghibliapi.herokuapp.com/films/90b72513-afd4-4570-84de-a56c312fdf81'],https://ghibliapi.herokuapp.com/species/603428ba-8a86-4b0b-a9f1-65df6abef3d3,https://ghibliapi.herokuapp.com/people/a3d8e70f-46a0-4e5a-b850-db01620d6b92
fc196c4f-0201-4ed2-9add-c6403f7c4d32,Baron Humbert von Gikkingen,Male,NA,Green,Yellow,"['https://ghibliapi.herokuapp.com/films/ff24da26-a969-4f0e-ba1e-a122ead6c6e3', 'https://ghibliapi.herokuapp.com/films/90b72513-afd4-4570-84de-a56c312fdf81']",https://ghibliapi.herokuapp.com/species/603428ba-8a86-4b0b-a9f1-65df6abef3d3,https://ghibliapi.herokuapp.com/people/fc196c4f-0201-4ed2-9add-c6403f7c4d32
466bc926-2024-4653-ac63-fe52f2dc8c7b,Natori,Male,NA,Blue,Grey,['https://ghibliapi.herokuapp.com/films/90b72513-afd4-4570-84de-a56c312fdf81'],https://ghibliapi.herokuapp.com/species/603428ba-8a86-4b0b-a9f1-65df6abef3d3,https://ghibliapi.herokuapp.com/people/466bc926-2024-4653-ac63-fe52f2dc8c7b
40c005ce-3725-4f15-8409-3e1b1b14b583,Colonel Muska,Male,33,Grey,Brown,['https://ghibliapi.herokuapp.com/films/2baf70d1-42bb-4437-b551-e5fed5a87abe'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/40c005ce-3725-4f15-8409-3e1b1b14b583
6523068d-f5a9-4150-bf5b-76abe6fb42c3,Porco Rosso,Male,47,Black,Brown,['https://ghibliapi.herokuapp.com/films/ebbb6b7c-945c-41ee-a792-de0e43191bd8'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/6523068d-f5a9-4150-bf5b-76abe6fb42c3
a10f64f3-e0b6-4a94-bf30-87ad8bc51607,Sosuke,Male,5,Brown,Brown,['https://ghibliapi.herokuapp.com/films/758bf02e-3122-46e0-884e-67cf83df1786'],https://ghibliapi.herokuapp.com/species/af3910a6-429f-4c74-9ad5-dfe1c4aa04f2,https://ghibliapi.herokuapp.com/people/a10f64f3-e0b6-4a94-bf30-87ad8bc51607
